word,lemma,pos,freq
düello,düello,Noun,437
yatağından,yatak,Noun,437
noktalarına,nokta,Noun,437
kocasını,koca,Noun,436
oğullarının,oğul,Noun,436
süvarileri,süvari,Noun,436
rakiplerine,rakip,Noun,436
sınıfıdır,sınıf,Verb,436
oluşturulabilir,oluşmak,Verb,436
paraya,para,Noun,436
sağdan,sağ,Noun,436
şapel,Şapel,Noun,436
birliğiyle,birlik,Noun,436
başarının,Başar,Noun,436
araçta,Araç,Noun,436
halkından,halk,Noun,436
doğurganlık,doğurgan,Noun,436
başsavcısı,başsavcı,Noun,436
ayağında,Ayağ,Noun,436
teorisyeni,teorisyen,Noun,436
powers,Powers,Noun,436
tabloya,tablo,Noun,436
bahçesaray,Bahçesaray,Noun,436
ertan,Ertan,Noun,436
edinir,edinmek,Verb,436
diplomasını,diploma,Noun,436
tarihlerini,tarih,Noun,436
algoritmaları,algoritma,Noun,436
takımadaları,takımada,Noun,436
libero,libero,Noun,436
wolff,Wolff,Noun,436
moloz,moloz,Adj,436
memories,Memories,Noun,436
cesetleri,ceset,Noun,436
ölmez,ölmez,Adj,436
kamplarında,kamp,Noun,436
yolcuları,yolcu,Noun,436
şövalyeler,şövalye,Noun,436
komitenin,komite,Noun,436
kundağı,kundak,Noun,436
ruhunun,ruh,Noun,436
drosera,drosera,Noun,436
komutasını,komuta,Noun,435
kuşatan,kuşatmak,Adj,435
tertip,tertip,Noun,435
cerrahpaşa,Cerrahpaşa,Noun,435
ünlendi,ünlenmek,Verb,435
sağlanmış,sağ,Adj,435
dönüştürülür,dönüşmek,Verb,435
felek,felek,Noun,435
hükmü,hüküm,Noun,435
kaleden,Kale,Noun,435
tapınakları,tapınak,Noun,435
ihbar,ihbar,Noun,435
alınmıştı,alınmak,Verb,435
kor,kor,Adj,435
temini,tem,Noun,435
görürken,Görür,Adv,435
güvenç,Güvenç,Noun,435
yarıştan,yarış,Noun,435
nohut,nohut,Noun,435
tasarımının,tasarım,Noun,435
gale,gale,Noun,435
gandhi,Gandhi,Noun,435
alimi,âlim,Noun,435
duruşu,durmak,Noun,435
kaybolmuş,kaybolmak,Adj,435
hayranlık,hayran,Noun,435
farz,farz,Noun,435
mezarlıklar,mezar,Noun,435
elastik,elastik,Adj,435
ishal,ishal,Noun,435
hidden,Hidden,Noun,435
kitlesine,kitle,Noun,435
kavalalı,Kavala,Adj,435
hidayet,hidayet,Noun,435
işbirliğine,işbirliği,Noun,435
medea,Medea,Noun,435
çözünür,çözünmek,Verb,435
criminal,Criminal,Noun,435
chocolate,Chocolate,Noun,435
yanlarına,yan,Noun,434
tasdik,tasdik,Noun,434
epey,epey,Adv,434
diyalektik,diyalektik,Noun,434
eleştirmiştir,eleştirmek,Verb,434
işletmeye,işletme,Noun,434
hazırlamış,hazırlamak,Adj,434
manasına,Mana,Noun,434
dokunma,dokunmak,Verb,434
hareketiyle,hareket,Noun,434
tarımda,tar,Noun,434
yetiştiği,yetişmek,Adj,434
incelenen,ince,Adj,434
hukukunda,hukuk,Noun,434
hırslı,hırs,Adj,434
bilgisine,bilgi,Noun,434
tarihlenmektedir,tarihlemek,Verb,434
kuşkusuz,kuşku,Adj,434
savcılık,savcı,Noun,434
onat,onat,Adj,434
güçleriyle,güç,Noun,434
meteor,meteor,Noun,434
çolakoğlu,Çolakoğlu,Noun,434
biriminde,birim,Noun,434
susam,susam,Noun,434
vatansever,vatansever,Adj,434
asena,Asena,Noun,434
hume,Hume,Noun,434
ülkelerindeki,ülke,Adj,434
genin,ge,Noun,434
mutant,Mutant,Noun,434
levon,Levon,Noun,434
görüntünün,görüntü,Noun,434
antoinette,Antoinette,Noun,434
yılanı,yılan,Noun,434
giulia,Giulia,Noun,434
rory,Rory,Noun,434
smoke,Smoke,Noun,434
peer,Peer,Noun,434
saab,Saab,Noun,434
keşmir,Keşmir,Noun,434
tutak,Tutak,Noun,434
versiyonda,versiyon,Noun,434
matsumoto,Matsumoto,Noun,434
sevmek,sevmek,Noun,434
gurbet,gurbet,Noun,434
kofu,kof,Noun,434
çöküşünden,çökmek,Noun,433
işgale,işgal,Noun,433
analizler,analiz,Noun,433
vesile,Vesile,Noun,433
gamma,Gamma,Noun,433
yüzeyindeki,yüzey,Adj,433
özdeş,özdeş,Adj,433
kolaylaştırır,kolay,Verb,433
resources,Resources,Noun,433
çabalarıyla,çaba,Noun,433
teorem,teorem,Noun,433
yapıdan,yapı,Noun,433
derneğinin,dernek,Noun,433
değiştiği,değişmek,Adj,433
üzerinedir,Üzer,Verb,433
zorundadırlar,zor,Verb,433
imkanı,imkân,Noun,433
saldırdılar,saldırmak,Verb,433
rumların,Rum,Noun,433
vekaleten,vekâleten,Adv,433
oluşturmayı,oluşmak,Noun,433
otobüsleri,otobüs,Noun,433
çekildiğini,çekilmek,Noun,433
gülle,gül,Noun,433
nadia,Nadia,Noun,433
karton,karton,Noun,433
törenler,tören,Noun,433
mareşali,mareşal,Noun,433
stadyumdur,stadyum,Verb,433
unutulmuş,unutmak,Adj,433
tab,tab,Noun,433
çevirdiği,çevirmek,Adj,433
argos,Argos,Noun,433
aydıncık,Aydıncık,Noun,433
kelvin,Kelvin,Noun,433
birimin,birim,Noun,433
senaristi,senarist,Noun,433
kaçırılan,kaçırmak,Adj,433
finallerinde,final,Noun,433
ruhban,ruhban,Noun,433
düşmanlık,düşman,Noun,433
başvuruları,başvuru,Noun,433
savaştır,savaşmak,Verb,433
şiran,Şiran,Noun,433
hate,Hate,Noun,433
bozdoğan,Bozdoğan,Noun,433
ustaları,usta,Noun,432
gelirse,gelir,Verb,432
sosyalizmin,sosyalizm,Noun,432
işlemek,işlemek,Noun,432
sporcuların,sporcu,Noun,432
sayılarının,sayı,Noun,432
aramice,Arami,Noun,432
kavramların,kavram,Noun,432
bahçeler,bahçe,Noun,432
olmaktır,olmak,Verb,432
önermektedir,önermek,Verb,432
inançlar,inanç,Noun,432
yolundaki,yol,Adj,432
öneriler,öneri,Noun,432
yöreye,yöre,Noun,432
müzakereleri,müzakere,Noun,432
talihsiz,Talih,Adj,432
çoğuna,çoğu,Pron,432
saldırısından,saldırı,Noun,432
valentina,Valentina,Noun,432
nevin,nev,Noun,432
dominant,dominant,Adj,432
pervane,pervane,Adj,432
isle,islemek,Verb,432
diktatörlük,diktatör,Noun,432
flört,flört,Noun,432
enough,Enough,Noun,432
amos,Amos,Noun,432
abbott,Abbott,Noun,432
şenlik,şenlik,Noun,432
matteo,Matteo,Noun,432
karışır,karışmak,Verb,432
saman,saman,Noun,432
viski,viski,Noun,432
flynn,Flynn,Noun,432
demiryolunun,demiryolu,Noun,432
şimdilerde,şimdilerde,Adv,432
kardeşine,kardeş,Noun,432
reinhard,Reinhard,Noun,432
dönmeyi,dönme,Noun,432
karantina,karantina,Noun,432
değerin,Değer,Noun,432
kaunas,Kaunas,Noun,432
elektrolit,elektrolit,Noun,432
soft,Soft,Noun,432
kalmayıp,kalmak,Adv,431
altun,Altun,Noun,431
binek,binek,Adj,431
manifesto,manifesto,Noun,431
tribün,tribün,Noun,431
nükleik,nükleik,Adj,431
yaşının,yaş,Noun,431
özgürlüğün,özgürlük,Noun,431
yerleşimciler,yerleşim,Noun,431
baskıya,baskı,Noun,431
tapınaklar,tapınak,Noun,431
bitiminde,bitim,Noun,431
öncesinden,önce,Noun,431
tarafları,taraf,Noun,431
rallisi,ralli,Noun,431
yanmalı,yanmak,Verb,431
duydukları,duymak,Noun,431
wallis,Wallis,Noun,431
sayıdır,say,Verb,431
çiller,çil,Noun,431
beyazperde,beyazperde,Noun,431
buhran,buhran,Noun,431
genital,Genital,Noun,431
ormanlarında,orman,Noun,431
yenilenmiştir,yeni,Verb,431
tohumları,tohum,Noun,431
mental,mental,Adj,431
isterse,ister,Verb,431
tercihi,tercih,Noun,431
geçirdiğini,geçirmek,Noun,431
şatosu,şato,Noun,431
konserve,konserve,Adj,431
liberaller,liberal,Verb,431
exhibition,Exhibition,Noun,431
falkland,Falkland,Noun,431
antlaşmaya,antlaşmak,Verb,431
swan,Swan,Noun,431
maratonu,maraton,Noun,431
buchanan,Buchanan,Noun,431
campo,Campo,Noun,431
serik,Serik,Noun,431
angelina,Angelina,Noun,431
üzerlerine,Üzer,Noun,431
kurbanlar,kurban,Noun,431
dergisinden,dergi,Noun,431
kübik,kübik,Adj,431
find,Find,Noun,431
volley,Volley,Noun,431
burunlu,burun,Adj,430
almakla,almak,Noun,430
ofisinde,ofis,Noun,430
sorusu,soru,Noun,430
alanlardaki,alan,Adj,430
uzamsal,uzam,Adj,430
sheldon,Sheldon,Noun,430
azaldığı,azalmak,Adj,430
metallerin,metal,Noun,430
kalkar,kalkmak,Verb,430
yahudilerinin,Yahudi,Noun,430
barışın,barışmak,Verb,430
kerry,Kerry,Noun,430
bozdu,bozmak,Verb,430
litvanyalı,Litvanya,Adj,430
sessizce,sessiz,Noun,430
esma,esma,Noun,430
eşik,eşik,Noun,430
gövdeye,gövde,Noun,430
looking,Looking,Noun,430
çarpışması,çarpışmak,Noun,430
evsiz,ev,Adj,430
rektörlük,rektör,Noun,430
kayaklı,kayak,Adj,430
patterson,Patterson,Noun,430
piri,pir,Noun,430
shore,Shore,Noun,430
manyas,Manyas,Noun,430
marguerite,Marguerite,Noun,430
endişelerini,endişe,Noun,430
speer,Speer,Noun,430
associated,Associated,Noun,430
istasyona,istasyon,Noun,430
kocasinan,Kocasinan,Noun,430
boat,Boat,Noun,430
azizeler,azize,Noun,430
yetiştiren,yetişmek,Adj,429
düşünceye,düşünce,Noun,429
akbulut,Akbulut,Noun,429
ifadeyle,ifade,Noun,429
molekülü,molekül,Noun,429
tesislerinin,tesis,Noun,429
bacaklar,bacak,Noun,429
olmadıklarını,olmadık,Noun,429
iyonları,iyon,Noun,429
türlerden,tür,Noun,429
sondan,son,Noun,429
eyleme,eylemek,Verb,429
özenle,öze,Noun,429
işgalci,işgal,Noun,429
higher,Higher,Noun,429
eğilimleri,eğilim,Noun,429
geçerler,geçerlemek,Verb,429
etkilemiş,etkilemek,Adj,429
motorların,motor,Noun,429
noktalı,nokta,Adj,429
yasalara,yasa,Noun,429
bazalt,bazalt,Noun,429
harcamaları,harcamak,Noun,429
seçmenler,seçmen,Noun,429
pazarda,pazar,Noun,429
modül,modül,Noun,429
kimyasallar,kimyasal,Verb,429
partner,partner,Noun,429
araçla,Araç,Noun,429
inancında,inanç,Noun,429
gölgeler,gölgelemek,Verb,429
tok,tok,Adj,429
güneşe,Güneş,Noun,429
hükûmetten,hükûmet,Noun,429
lezzet,lezzet,Noun,429
merhum,merhum,Noun,429
itfaiye,itfaiye,Noun,429
kruvazörü,kruvazör,Noun,429
antwerp,Antwerp,Noun,429
active,Active,Noun,429
kazaya,Kaza,Noun,429
providence,Providence,Noun,429
hours,Hours,Noun,429
uyaran,uyarmak,Adj,428
tahtın,taht,Noun,428
robotlar,robot,Noun,428
bağlam,Bağlam,Noun,428
esneklik,esnek,Noun,428
videosunda,video,Noun,428
zorluğu,zor,Noun,428
personelinin,personel,Noun,428
saffet,saffet,Noun,428
riskleri,risk,Noun,428
duvarında,duvar,Noun,428
eros,Eros,Noun,428
teknolojiyi,teknoloji,Noun,428
gösterdikleri,göstermek,Adj,428
konumlarını,konum,Noun,428
törenin,töre,Noun,428
sunak,sunak,Noun,428
dolan,dolmak,Adj,428
enstrümanlar,enstrüman,Noun,428
huylu,huy,Adj,428
sektöre,sektör,Noun,428
teşebbüsleri,teşebbüs,Noun,428
rikolu,Riko,Adj,428
eğriboz,Eğriboz,Noun,428
çivril,Çivril,Noun,428
sammy,Sammy,Noun,428
megan,mega,Noun,428
galası,gala,Noun,428
kapanmıştır,kapanmak,Verb,428
cine,cin,Noun,428
karakterlere,karakter,Noun,428
venom,Venom,Noun,428
piston,piston,Noun,428
değiştirip,değişmek,Adv,427
getirmişti,getirmek,Verb,427
zincirinin,zincir,Noun,427
kışında,kış,Noun,427
sıkıcı,sıkıcı,Adj,427
açıklanabilir,açık,Verb,427
gereksinimi,gereksinim,Noun,427
ölçüleri,ölçü,Noun,427
çalındı,çal,Verb,427
arıcılık,arı,Noun,427
alvin,Alvin,Noun,427
iletti,iletmek,Verb,427
sayfasına,sayfa,Noun,427
açıklanır,açık,Verb,427
barındırdığı,barınmak,Adj,427
kaldırılmasına,kalmak,Noun,427
göbek,göbek,Noun,427
cihaza,cihaz,Noun,427
unity,Unity,Noun,427
elise,Elise,Noun,427
akıncılar,akıncı,Noun,427
psişik,psişik,Adj,427
yarışmak,yarışmak,Noun,427
bilginleri,bilgin,Noun,427
mürettebatın,mürettebat,Noun,427
adalarda,ada,Noun,427
ümmü,Ümmü,Noun,427
gölgesinde,gölge,Noun,427
reilly,Reilly,Noun,427
yatağan,yatağan,Noun,427
otis,Otis,Noun,427
brady,Brady,Noun,427
serpil,serpmek,Verb,427
gazeteciliğe,gazete,Noun,427
anahat,anahat,Noun,427
aşkım,aşk,Noun,427
lukaşenko,Lukaşenko,Noun,427
müsaade,müsaade,Noun,426
görünse,görünmek,Verb,426
önayak,önayak,Noun,426
ekosistem,ekosistem,Noun,426
durdurulması,durmak,Noun,426
büyükbaş,büyükbaş,Noun,426
yonga,Yong,Noun,426
yatırımcı,yatırım,Noun,426
mes,mes,Noun,426
oluşacak,oluşmak,Adj,426
değerlendirilen,değerlenmek,Adj,426
şensoy,Şensoy,Noun,426
yapıdadır,yapı,Verb,426
yarımadasının,yarımada,Noun,426
aylarca,aylarca,Adv,426
augustin,Augustin,Noun,426
bloch,Bloch,Noun,426
şasi,şasi,Noun,426
johansson,Johansson,Noun,426
karakoyunlu,Karakoyunlu,Noun,426
sağda,sağ,Noun,426
iktidardaki,iktidar,Adj,426
hedeflerini,hedef,Noun,426
uyardı,uyarmak,Verb,426
faciası,facia,Noun,426
antony,Antony,Noun,426
patrikhanesi,patrikhane,Noun,426
makoto,Makoto,Noun,426
tamara,Tamar,Noun,426
dehşet,dehşet,Adj,426
gaziler,gazi,Noun,426
tanımlaması,tanımlamak,Noun,426
başarısına,başarı,Noun,426
köpük,köpük,Noun,426
istifade,istifade,Noun,426
anomalileri,anomali,Noun,426
tosu,tos,Noun,426
bilmediği,bilmek,Adj,425
olmasında,olmak,Noun,425
parçalanması,parçalamak,Noun,425
yapılandırılmış,yapılandırmak,Adj,425
kişilerdir,kişi,Verb,425
döngüsünün,döngü,Noun,425
iyileştirilmesi,iyi,Noun,425
mutsuz,mutsuz,Adj,425
doğrulamak,doğrulamak,Noun,425
açıklamaktadır,açıklamak,Verb,425
çölde,çöl,Noun,425
duvarlarında,duvar,Noun,425
başarısızlığı,başarı,Noun,425
parlayan,parlamak,Adj,425
masrafları,masraf,Noun,425
daimler,Daim,Noun,425
ağlama,ağlamak,Verb,425
kahvaltı,kahvaltı,Noun,425
düzlemi,düzlem,Noun,425
ildir,ilmek,Verb,425
etmemesi,etmek,Noun,425
karahanlı,Karahan,Adj,425
fer,fer,Noun,425
bisküvi,bisküvi,Noun,425
açtılar,açmak,Verb,425
erdinç,Erdinç,Noun,425
knights,Knights,Noun,425
yoshida,Yoshida,Noun,425
aksa,akmak,Verb,425
karlsruhe,Karlsruhe,Noun,425
dragons,Dragons,Noun,425
rektörleri,rektör,Noun,425
uzattı,uzatmak,Verb,425
düeti,düet,Noun,425
sırlar,sımak,Verb,425
davranışını,davranış,Noun,424
yüzyıllardır,yüzyıl,Verb,424
versiyonuna,versiyon,Noun,424
finansmanı,finansman,Noun,424
seviyedeki,seviye,Adj,424
fareler,fare,Noun,424
curie,Curie,Noun,424
fermantasyon,fermantasyon,Noun,424
etkileyebilir,etkilemek,Verb,424
kaybını,kayıp,Noun,424
büyüklükteki,büyük,Adj,424
kitaplardan,Kitap,Noun,424
sözleşmeye,sözleşmek,Verb,424
yoğunluğunu,yoğun,Noun,424
süresine,süre,Noun,424
yükselmesine,yükselmek,Noun,424
içeriğin,içerik,Noun,424
yaratıcılık,yaramak,Noun,424
hükümler,hüküm,Noun,424
bernoulli,Bernoulli,Noun,424
sürümüne,sürüm,Noun,424
dekan,dekan,Noun,424
yun,yunmak,Verb,424
lombard,Lombard,Noun,424
ırmak,ırmak,Noun,424
çizilmiş,çizmek,Adj,424
detay,detay,Noun,424
korunaklı,korunak,Adj,424
fernandes,Fernandes,Noun,424
koji,Koji,Noun,424
williamson,Williamson,Noun,424
sutherland,Sutherland,Noun,424
panter,panter,Noun,424
saflarında,saf,Noun,424
puebla,Puebla,Noun,424
treasure,Treasure,Noun,424
ambalaj,ambalaj,Noun,424
maskesi,maske,Noun,424
korkuteli,Korkuteli,Noun,424
krema,krema,Noun,424
hanedanları,hanedan,Noun,423
içinse,için,Verb,423
değiştirebilir,değişmek,Verb,423
avrupası,Avrupa,Noun,423
breton,Breton,Noun,423
mikroskobik,mikroskobik,Adj,423
devresi,devre,Noun,423
pozisyonları,pozisyon,Noun,423
şeftali,şeftali,Noun,423
mcgill,Mcgill,Noun,423
erkeklerle,Erkek,Noun,423
sanayisi,sanayi,Noun,423
sanatçılarından,sanat,Noun,423
subayların,subay,Noun,423
kullanmadan,kullanmak,Adv,423
noktalarda,nokta,Noun,423
istemediği,istemek,Adj,423
gerçekleştirildiği,gerçek,Adj,423
mihrap,mihrap,Noun,423
gereksinimlerini,gereksinim,Noun,423
kasları,kas,Noun,423
boyd,Boyd,Noun,423
dağcılık,dağcı,Noun,423
güreşte,güreş,Noun,423
yoğunluklu,yoğun,Adj,423
akımına,akım,Noun,423
ayarlar,aymak,Verb,423
parametre,parametre,Noun,423
hoon,Hoon,Noun,423
large,Large,Noun,423
prensleri,prens,Noun,423
ateizm,ateizm,Noun,423
desteklenmesi,destek,Noun,423
charleston,Charleston,Noun,423
esinlenen,esinlemek,Adj,423
adidas,Adidas,Noun,423
root,Root,Noun,423
ederim,eder,Noun,423
edessa,Edessa,Noun,423
ayaklar,ayaklamak,Verb,423
blackberry,Blackberry,Noun,423
yourself,Yourself,Noun,423
hoffenheim,Hoffenheim,Noun,423
taşıması,taşımak,Noun,422
evlenmesi,evlenmek,Noun,422
otomasyon,otomasyon,Noun,422
adlandırılırlar,adlanmak,Verb,422
yenmek,yenmek,Noun,422
dayanak,dayanak,Noun,422
acele,acele,Adj,422
gözlemledi,gözlemlemek,Verb,422
mesafeyi,mesafe,Noun,422
pony,Pony,Noun,422
goller,gol,Noun,422
levine,Levi,Noun,422
mekansal,mekân,Adj,422
çökmesi,çökmek,Noun,422
portreleri,portre,Noun,422
kiralanmıştır,kiralamak,Verb,422
remo,Remo,Noun,422
çevrilir,çevirmek,Verb,422
dear,Dear,Noun,422
vapur,vapur,Noun,422
başsağlığı,başsağlığı,Noun,422
zeminde,Zemin,Noun,422
risale,Risale,Noun,422
arkeolojisi,arkeoloji,Noun,422
rifat,Rifat,Noun,422
karin,kari,Noun,422
barınma,barınmak,Verb,422
dünyalar,dünya,Noun,422
çukuru,çukur,Noun,422
tabanına,taban,Noun,422
bitirmek,bitirmek,Noun,422
hobi,hobi,Noun,422
hoparlör,hoparlör,Noun,422
bağcılık,bağ,Noun,422
tanışmıştır,tanışmak,Verb,422
riccardo,Riccardo,Noun,422
galibiyetiyle,galibiyet,Noun,422
vakfıkebir,Vakfıkebir,Noun,422
magdeburg,Magdeburg,Noun,422
madeleine,Madeleine,Noun,422
sapanca,sapan,Noun,422
demi,de,Noun,422
tuvalu,Tuvalu,Noun,422
clermont,Clermont,Noun,422
emet,Emet,Noun,422
gazimağusa,Gazimağusa,Noun,422
aktörler,aktör,Noun,422
yenildikleri,yemek,Adj,422
kızlık,kız,Noun,422
fairy,Fairy,Noun,422
fermente,ferment,Noun,422
leave,Leave,Noun,422
taktikleri,taktik,Noun,421
maddelere,madde,Noun,421
bulunmasını,bulunmak,Noun,421
memelilerin,memeli,Noun,421
akımını,akım,Noun,421
ilkelerine,ilke,Noun,421
hor,hor,Adj,421
potansiyeline,potansiyel,Noun,421
rouen,Rouen,Noun,421
yollarda,yol,Noun,421
bütünlük,bütün,Noun,421
almeida,Almeida,Noun,421
pergamon,Pergamon,Noun,421
tedaviler,tedavi,Noun,421
vücudunda,vücut,Noun,421
hesabına,hesap,Noun,421
wc,Wc,Noun,421
harikalar,Harika,Noun,421
noble,Noble,Noun,421
varsayımsal,varsayım,Adj,421
siviller,sivil,Noun,421
domain,Domain,Noun,421
château,Chateau,Noun,421
foucault,Foucault,Noun,421
birlikleriyle,Birlik,Noun,421
enzimi,enzim,Noun,421
crow,Crow,Noun,421
profesörüdür,profesör,Verb,421
crane,Crane,Noun,421
barak,barak,Noun,421
kaçarlar,kaçar,Verb,421
pentium,Pentium,Noun,421
ronde,Ron,Noun,421
isterken,ister,Adv,420
araziyi,arazi,Noun,420
bebekler,bebek,Noun,420
çağrıda,Çağrı,Noun,420
hanedanından,hanedan,Noun,420
terbiye,terbi,Noun,420
şubesinin,şube,Noun,420
atomları,atom,Noun,420
kaynama,kaynamak,Verb,420
dönüştüren,dönüşmek,Adj,420
marmaray,Marmaray,Noun,420
resimlerinde,resim,Noun,420
kararlaştırılmıştır,karar,Verb,420
çerkez,Çerkez,Noun,420
dikkatle,dikkat,Noun,420
gökyüzünün,gökyüzü,Noun,420
genişletilmesi,genişlemek,Noun,420
seviyesindeki,seviye,Adj,420
verne,Vern,Noun,420
encümeni,encümen,Noun,420
bağıl,bağıl,Adj,420
omurilik,omurilik,Noun,420
shang,Shang,Noun,420
sonat,Sonat,Noun,420
sözleşmeli,sözleşmek,Verb,420
solda,sol,Noun,420
enis,Enis,Noun,420
polarizasyon,polarizasyon,Noun,420
soysal,soysal,Adj,420
sermayesi,sermaye,Noun,420
dizisiyle,dizi,Noun,420
meram,mera,Noun,420
oyunla,oy,Noun,420
saklamak,saklamak,Noun,419
artırmaya,artırmak,Verb,419
ortamına,ortam,Noun,419
görüşlerine,görüş,Noun,419
yetkililerinin,yetkili,Noun,419
retorik,retorik,Noun,419
yaptırımlar,yaptırım,Noun,419
ramses,Ramses,Noun,419
buzlu,buz,Adj,419
bedirhan,Bedirhan,Noun,419
sürmekte,sürmek,Verb,419
piero,Piero,Noun,419
sil,silmek,Verb,419
düşmanlığı,düşman,Noun,419
atmosferin,atmosfer,Noun,419
avrupalıların,Avrupa,Noun,419
bölümdeki,bölü,Adj,419
önemlileri,önem,Noun,419
yağışlar,yağmak,Noun,419
manş,Manş,Noun,419
çekerken,çeker,Adv,419
venice,Venice,Noun,419
angus,Angus,Noun,419
kato,Kato,Noun,419
bayraklı,bayrak,Adj,419
aforoz,aforoz,Noun,419
harcama,harcamak,Verb,419
baptist,baptist,Noun,419
norris,Norris,Noun,419
fontaine,Fontaine,Noun,419
katıldıktan,katılmak,Noun,419
blanche,Blanche,Noun,419
schuster,Schuster,Noun,419
yamamoto,Yamamoto,Noun,419
romandır,Roma,Verb,419
kanala,kanal,Noun,419
balıkların,Balık,Noun,419
eternal,Eternal,Noun,419
must,Must,Noun,419
işlek,işlek,Adj,418
çıkartılmıştır,çıkartmak,Verb,418
edebiyatın,edebiyat,Noun,418
desteklenmiştir,destek,Verb,418
gelişimsel,gelişim,Adj,418
spora,spor,Noun,418
galaksinin,galâksi,Noun,418
comte,Comte,Noun,418
kopernik,Kopernik,Noun,418
hususunda,husus,Noun,418
erdirdi,ermek,Verb,418
uzatıldı,uzatmak,Verb,418
verisi,veri,Noun,418
mevzuat,mevzuat,Noun,418
vücuduna,vücut,Noun,418
kenyalı,Kenya,Adj,418
floor,Floor,Noun,418
parasız,para,Adj,418
aşamadan,aşmak,Adv,418
gong,Gong,Noun,418
vurgulamak,vurgulamak,Noun,418
arkadaşını,arkadaş,Noun,418
kelimedir,Kelim,Verb,418
gymnasium,Gymnasium,Noun,418
söyleniyor,söylenmek,Verb,418
şangay,Şangay,Noun,418
crosby,Crosby,Noun,418
denise,Denis,Noun,418
rico,Rico,Noun,418
raptors,Raptors,Noun,418
apartmanı,apartman,Noun,418
lideriydi,lider,Verb,418
kapakları,kapak,Noun,418
esenyurt,Esenyurt,Noun,418
pişmanlık,pişman,Noun,418
operasyonlarını,operasyon,Noun,418
yenir,yemek,Verb,418
borneo,Borneo,Noun,418
thrones,Thrones,Noun,418
tyrion,Tyrion,Noun,418
canını,Can,Noun,417
hanları,Han,Noun,417
topla,toplamak,Verb,417
mola,mola,Noun,417
motifleri,motif,Noun,417
kümes,kümes,Noun,417
komutu,komut,Noun,417
kozluk,Kozluk,Noun,417
sese,ses,Noun,417
böylesi,böyle,Noun,417
mutabakat,mutabakat,Noun,417
alanlarındaki,alan,Adj,417
anestezi,anestezi,Noun,417
bilgilendirme,bilgilenmek,Verb,417
markasını,marka,Noun,417
petrov,Petrov,Noun,417
güle,gülmek,Verb,417
paranormal,Paranormal,Noun,417
serum,serum,Noun,417
saints,Saints,Noun,417
asidin,asit,Noun,417
didem,Dide,Noun,417
rehine,rehin,Noun,417
gasp,gasp,Noun,417
henley,Henley,Noun,417
romanına,roman,Noun,417
köprüleri,köprü,Noun,417
düzenlemiş,düzenlemek,Adj,417
verilerinin,veri,Noun,417
türbenin,türbe,Noun,417
koleksiyonunda,koleksiyon,Noun,417
kaçma,kaçmak,Verb,416
istemişti,istemek,Verb,416
dergisidir,dergi,Verb,416
enerjik,enerjik,Adj,416
krallarının,kral,Noun,416
katıdır,katı,Verb,416
evdeki,ev,Adj,416
erişmek,erişmek,Noun,416
walton,Walton,Noun,416
terence,tere,Noun,416
wnba,Wnba,Noun,416
çarpım,çarpı,Noun,416
koordinatlar,koordinat,Noun,416
hollandaca,Hollânda,Noun,416
bulunmakla,bulunmak,Noun,416
hükümetinin,hükümet,Noun,416
kaçmış,kaçmak,Adj,416
knowles,Knowles,Noun,416
bee,Bee,Noun,416
derinlikte,derinlik,Noun,416
carlisle,Carlisle,Noun,416
limanlar,limanlamak,Verb,416
bucaklar,bucak,Noun,416
paok,Paok,Noun,416
samurai,Samurai,Noun,416
noktaladı,noktalamak,Verb,416
partners,Partners,Noun,416
nehre,nehir,Noun,415
yalvaç,yalvaç,Noun,415
sultanın,sulta,Noun,415
düşünceyi,düşünce,Noun,415
vip,Vip,Noun,415
zamanlardan,zaman,Noun,415
içermekteydi,içermek,Verb,415
ultraviyole,ultraviyole,Noun,415
futsal,fut,Adj,415
continental,Continental,Noun,415
donanmasını,donanmak,Noun,415
kerpiç,kerpiç,Adj,415
tepeye,tepe,Noun,415
kıyılarını,kıyı,Noun,415
ilişkilerine,ilişki,Noun,415
ilahiyatçı,ilâhiyat,Noun,415
düşerken,düşmek,Adv,415
bring,Bring,Noun,415
adak,adak,Noun,415
yargılanan,yargılamak,Adj,415
akman,akman,Adj,415
fabrikalar,fabrika,Noun,415
sakatlandı,sakat,Verb,415
müzedir,müze,Verb,415
teziyle,tez,Noun,415
danışmanlığını,danışman,Noun,415
ulaşmaya,ulaşmak,Verb,415
fes,fes,Noun,415
harcadı,harcamak,Verb,415
